"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"McK_Pl35.jpg",2.1,2.41,0.87,0.75,0.64,16.099,29,2.83,"6.42857142857143_19.2857142857143_32.1428571428571_45_57.8571428571429_70.7142857142857_83.5714285714286",7,8,"567_567_566","equidistant","2BG","FALSE","2.2","FALSE","Otsu","120"
