"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"Py_East_7365_1.jpg",1.94,2.52,0.77,0.74,0.64,29,77,0.35,"6.42857142857143_19.2857142857143_32.1428571428571_45_57.8571428571429_70.7142857142857_83.5714285714286",7,8,"573_573_572","equidistant","2BG","FALSE","2.2","FALSE","Otsu","90"
