"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"PL_PLW_DSCN7386.jpg",3.05,5.6,0.54,0.62,0.49,15.064,72,0.51,"5_15_25_35_45_55_65",7,8,"562_562_560","equidistant","2BG","FALSE","2.2","FALSE","Otsu","99"
