"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"McK_8_Lw_7346_1.jpg",3.22,5.26,0.61,0.69,0.57,5.68,19,4.23,"6.42857142857143_19.2857142857143_32.1428571428571_45_57.8571428571429_70.7142857142857_83.5714285714286",7,8,"554_554_552","equidistant","2BG","FALSE","2.2","FALSE","Otsu","58"
