"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"McK_5_Se_7356_01.jpg",1.65,2.06,0.8,0.65,0.54,33.742,70,0.57,"6.42857142857143_19.2857142857143_32.1428571428571_45_57.8571428571429_70.7142857142857_83.5714285714286",7,8,"564_564_562","equidistant","2BG","FALSE","2.2","FALSE","Otsu","128"
