"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"PL_PLE_DSCN7361.jpg",1.52,1.7,0.89,0.71,0.6,33.029,42,1.8,"5_15_25_35_45_55_65",7,8,"562_562_560","equidistant","2BG","FALSE","2.2","FALSE","Otsu","98"
