"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"BC_MR2_DSCN7272.jpg",2.46,3.28,0.75,0.65,0.52,17.158,15,5.06,"5_15_25_35_45_55_65",7,8,"797_797_796","equidistant","2BG","FALSE","2.2","FALSE","Otsu","87"
