"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"McK_15_Pl_7335_01.jpg",3.26,4,0.81,0.74,0.64,6.374,19,4.21,"6.42857142857143_19.2857142857143_32.1428571428571_45_57.8571428571429_70.7142857142857_83.5714285714286",7,8,"555_555_554","equidistant","2BG","FALSE","2.2","FALSE","Otsu","60"
