"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"BB_LW2_DSCN7114.jpg",4.15,4.94,0.84,0.78,0.68,5.184,10,10,"5_15_25_35_45_55_65",7,8,"797_797_796","equidistant","2BG","FALSE","2.2","FALSE","Otsu","136"
