"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"McK_28_Lw_DSCN7331.jpg",2.15,2.59,0.83,0.73,0.61,16.074,27,2.96,"6.42857142857143_19.2857142857143_32.1428571428571_45_57.8571428571429_70.7142857142857_83.5714285714286",7,8,"543_543_542","equidistant","2BG","FALSE","2.2","FALSE","Otsu","69"
