"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"Pl_East_7361_1.jpg",1.48,1.72,0.86,0.73,0.63,29.283,49,1.42,"6.42857142857143_19.2857142857143_32.1428571428571_45_57.8571428571429_70.7142857142857_83.5714285714286",7,8,"566_566_564","equidistant","2BG","FALSE","2.2","FALSE","Otsu","98"
