"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"McK_4_Pl_7352.jpg",1.44,1.73,0.83,0.68,0.56,31.226,53,1.21,"6.42857142857143_19.2857142857143_32.1428571428571_45_57.8571428571429_70.7142857142857_83.5714285714286",7,8,"566_566_564","equidistant","2BG","FALSE","2.2","FALSE","Otsu","96"
