"id","Le","L","LX","LXG1","LXG2","DIFN","MTA.ell","x","VZA","rings","azimuths","mask","lens","channel","stretch","gamma","zonal","method","thd"
"BB_WKL2_DSCN7065.jpg",2.86,3.75,0.76,0.67,0.55,13.411,49,1.4,"5_15_25_35_45_55_65",7,8,"797_797_796","equidistant","2BG","FALSE","2.2","FALSE","Otsu","140"
